1, 1.0000, 0.0000, 1.0000, 1.0000, 0.0430, 0.0430, 0.0000, 0.0430, 0.0430, 0.000000
16, 1.3770, 14.2947, 0.0879, 0.0257, 0.0597, 0.0592, 0.0004, 0.0038, 0.0430, 0.000029
26, 1.5809, 24.5708, 0.0605, 0.0195, 0.0687, 0.0680, 0.0007, 0.0026, 0.0430, 0.000027
27, 1.5820, 25.4297, 0.0586, 0.0013, 0.0687, 0.0681, 0.0007, 0.0025, 0.0430, 0.000027
28, 1.5831, 26.4186, 0.0565, 0.0011, 0.0688, 0.0681, 0.0007, 0.0025, 0.0430, 0.000027
29, 1.5841, 27.4176, 0.0546, 0.0010, 0.0689, 0.0682, 0.0007, 0.0024, 0.0430, 0.000027
31, 1.6054, 29.1063, 0.0523, 0.0124, 0.0699, 0.0691, 0.0008, 0.0023, 0.0430, 0.000027
31, 1.6056, 29.3961, 0.0518, 0.0008, 0.0699, 0.0691, 0.0008, 0.0023, 0.0430, 0.000027
32, 1.6073, 30.3945, 0.0502, 0.0016, 0.0700, 0.0691, 0.0008, 0.0022, 0.0430, 0.000027
33, 1.6142, 31.3875, 0.0489, 0.0069, 0.0703, 0.0694, 0.0008, 0.0021, 0.0430, 0.000027
34, 1.6174, 32.3843, 0.0476, 0.0033, 0.0705, 0.0696, 0.0009, 0.0021, 0.0430, 0.000027
35, 1.6183, 33.3834, 0.0462, 0.0009, 0.0705, 0.0696, 0.0009, 0.0020, 0.0430, 0.000027
44, 2.1517, 41.5499, 0.0492, 0.0613, 0.0937, 0.0926, 0.0011, 0.0021, 0.0430, 0.000027
45, 2.2020, 42.4996, 0.0493, 0.0503, 0.0959, 0.0947, 0.0011, 0.0021, 0.0430, 0.000027
45, 2.2905, 42.7095, 0.0509, 0.2966, 0.0997, 0.0985, 0.0011, 0.0022, 0.0430, 0.000027
50, 2.5380, 47.5037, 0.0507, 0.0491, 0.1105, 0.1092, 0.0013, 0.0022, 0.0430, 0.000027
56, 2.9408, 53.2209, 0.0524, 0.0658, 0.1280, 0.1265, 0.0014, 0.0023, 0.0430, 0.000027
57, 2.9911, 54.0106, 0.0525, 0.0599, 0.1302, 0.1287, 0.0015, 0.0023, 0.0430, 0.000027
63, 3.3772, 59.6845, 0.0536, 0.0637, 0.1469, 0.1453, 0.0016, 0.0023, 0.0430, 0.000027
64, 3.4278, 60.7039, 0.0534, 0.0473, 0.1491, 0.1475, 0.0017, 0.0023, 0.0430, 0.000027
68, 3.6966, 64.7151, 0.0540, 0.0628, 0.1608, 0.1590, 0.0018, 0.0024, 0.0430, 0.000027
73, 4.0156, 69.2861, 0.0548, 0.0652, 0.1747, 0.1728, 0.0019, 0.0024, 0.0430, 0.000028
74, 4.0661, 70.2556, 0.0547, 0.0495, 0.1769, 0.1749, 0.0019, 0.0024, 0.0430, 0.000028
79, 4.3851, 75.0565, 0.0552, 0.0623, 0.1907, 0.1887, 0.0021, 0.0024, 0.0430, 0.000028
