1, 1.0000, 0.0000, 1.0000, 1.0000, 0.0431, 0.0431, 0.0000, 0.0431, 0.0431, 0.000000
16, 1.3779, 14.2178, 0.0883, 0.0259, 0.0632, 0.0594, 0.0038, 0.0041, 0.0431, 0.000266
25, 1.5520, 22.9637, 0.0633, 0.0195, 0.0727, 0.0670, 0.0058, 0.0030, 0.0431, 0.000252
25, 1.5680, 23.5577, 0.0624, 0.0263, 0.0736, 0.0676, 0.0060, 0.0029, 0.0431, 0.000253
26, 1.5822, 24.4235, 0.0608, 0.0162, 0.0744, 0.0683, 0.0062, 0.0029, 0.0431, 0.000254
27, 1.5834, 25.4223, 0.0586, 0.0012, 0.0748, 0.0683, 0.0065, 0.0028, 0.0431, 0.000254
28, 1.5844, 26.4213, 0.0566, 0.0010, 0.0751, 0.0684, 0.0067, 0.0027, 0.0431, 0.000254
29, 1.5853, 27.4204, 0.0547, 0.0009, 0.0754, 0.0684, 0.0070, 0.0026, 0.0431, 0.000254
30, 1.5863, 28.4194, 0.0529, 0.0010, 0.0756, 0.0684, 0.0072, 0.0025, 0.0431, 0.000254
31, 1.5872, 29.4185, 0.0512, 0.0009, 0.0759, 0.0685, 0.0075, 0.0024, 0.0431, 0.000254
32, 1.5882, 30.4175, 0.0496, 0.0011, 0.0762, 0.0685, 0.0077, 0.0024, 0.0431, 0.000254
33, 1.5892, 31.4165, 0.0481, 0.0009, 0.0765, 0.0686, 0.0080, 0.0023, 0.0431, 0.000253
34, 1.5901, 32.4156, 0.0468, 0.0010, 0.0768, 0.0686, 0.0082, 0.0023, 0.0431, 0.000253
35, 1.5910, 33.4147, 0.0454, 0.0009, 0.0771, 0.0686, 0.0084, 0.0022, 0.0431, 0.000253
36, 1.5920, 34.4137, 0.0442, 0.0010, 0.0774, 0.0687, 0.0087, 0.0021, 0.0431, 0.000252
37, 1.5930, 35.4127, 0.0430, 0.0010, 0.0776, 0.0687, 0.0089, 0.0021, 0.0431, 0.000252
38, 1.5940, 36.4117, 0.0419, 0.0009, 0.0779, 0.0688, 0.0091, 0.0021, 0.0431, 0.000251
39, 1.5948, 37.4109, 0.0409, 0.0009, 0.0782, 0.0688, 0.0094, 0.0020, 0.0431, 0.000251
40, 1.5959, 38.4098, 0.0399, 0.0010, 0.0785, 0.0688, 0.0096, 0.0020, 0.0431, 0.000250
41, 1.5967, 39.4089, 0.0389, 0.0009, 0.0787, 0.0689, 0.0098, 0.0019, 0.0431, 0.000250
42, 1.5977, 40.4080, 0.0380, 0.0009, 0.0790, 0.0689, 0.0101, 0.0019, 0.0431, 0.000250
43, 1.5986, 41.4071, 0.0372, 0.0009, 0.0793, 0.0690, 0.0103, 0.0018, 0.0431, 0.000250
44, 1.5995, 42.4062, 0.0363, 0.0010, 0.0796, 0.0690, 0.0106, 0.0018, 0.0431, 0.000250
45, 1.6004, 43.4053, 0.0356, 0.0009, 0.0799, 0.0690, 0.0109, 0.0018, 0.0431, 0.000251
46, 1.6013, 44.4044, 0.0348, 0.0009, 0.0802, 0.0691, 0.0112, 0.0017, 0.0431, 0.000251
47, 1.6023, 45.4034, 0.0341, 0.0010, 0.0806, 0.0691, 0.0114, 0.0017, 0.0431, 0.000252
48, 1.6032, 46.4024, 0.0334, 0.0010, 0.0809, 0.0692, 0.0117, 0.0017, 0.0431, 0.000253
49, 1.6041, 47.4015, 0.0327, 0.0009, 0.0812, 0.0692, 0.0120, 0.0017, 0.0431, 0.000253
50, 1.6051, 48.4006, 0.0321, 0.0009, 0.0815, 0.0692, 0.0123, 0.0016, 0.0431, 0.000253
51, 1.6059, 49.3997, 0.0315, 0.0009, 0.0818, 0.0693, 0.0125, 0.0016, 0.0431, 0.000254
52, 1.6069, 50.3988, 0.0309, 0.0010, 0.0821, 0.0693, 0.0128, 0.0016, 0.0431, 0.000254
53, 1.6078, 51.3979, 0.0303, 0.0009, 0.0824, 0.0694, 0.0131, 0.0016, 0.0431, 0.000254
54, 1.6088, 52.3969, 0.0298, 0.0010, 0.0827, 0.0694, 0.0133, 0.0015, 0.0431, 0.000254
55, 1.6097, 53.3961, 0.0293, 0.0009, 0.0830, 0.0694, 0.0136, 0.0015, 0.0431, 0.000254
56, 1.6106, 54.3951, 0.0288, 0.0010, 0.0833, 0.0695, 0.0138, 0.0015, 0.0431, 0.000254
57, 1.6115, 55.3942, 0.0283, 0.0009, 0.0836, 0.0695, 0.0141, 0.0015, 0.0431, 0.000254
58, 1.6124, 56.3932, 0.0278, 0.0009, 0.0839, 0.0696, 0.0143, 0.0014, 0.0431, 0.000254
59, 1.6133, 57.3924, 0.0273, 0.0009, 0.0842, 0.0696, 0.0146, 0.0014, 0.0431, 0.000254
60, 1.6143, 58.3915, 0.0269, 0.0010, 0.0844, 0.0696, 0.0148, 0.0014, 0.0431, 0.000254
61, 1.6152, 59.3905, 0.0265, 0.0009, 0.0847, 0.0697, 0.0151, 0.0014, 0.0431, 0.000254
62, 1.6162, 60.3895, 0.0261, 0.0010, 0.0850, 0.0697, 0.0153, 0.0014, 0.0431, 0.000254
63, 1.6171, 61.3886, 0.0257, 0.0009, 0.0854, 0.0698, 0.0156, 0.0014, 0.0431, 0.000254
64, 1.6180, 62.3877, 0.0253, 0.0010, 0.0857, 0.0698, 0.0159, 0.0013, 0.0431, 0.000254
65, 1.6189, 63.3868, 0.0249, 0.0009, 0.0860, 0.0698, 0.0161, 0.0013, 0.0431, 0.000255
66, 1.6198, 64.3858, 0.0245, 0.0009, 0.0863, 0.0699, 0.0164, 0.0013, 0.0431, 0.000255
67, 1.6207, 65.3850, 0.0242, 0.0009, 0.0866, 0.0699, 0.0167, 0.0013, 0.0431, 0.000256
68, 1.6218, 66.3840, 0.0238, 0.0011, 0.0870, 0.0700, 0.0170, 0.0013, 0.0431, 0.000256
69, 1.6226, 67.3830, 0.0235, 0.0009, 0.0873, 0.0700, 0.0173, 0.0013, 0.0431, 0.000257
70, 1.6236, 68.3821, 0.0232, 0.0009, 0.0876, 0.0700, 0.0176, 0.0013, 0.0431, 0.000257
71, 1.6244, 69.3813, 0.0229, 0.0009, 0.0880, 0.0701, 0.0179, 0.0012, 0.0431, 0.000258
72, 1.6254, 70.3803, 0.0226, 0.0010, 0.0883, 0.0701, 0.0182, 0.0012, 0.0431, 0.000258
73, 1.6263, 71.3794, 0.0223, 0.0009, 0.0886, 0.0702, 0.0184, 0.0012, 0.0431, 0.000258
74, 1.6272, 72.3785, 0.0220, 0.0009, 0.0889, 0.0702, 0.0187, 0.0012, 0.0431, 0.000259
75, 1.6282, 73.3776, 0.0217, 0.0009, 0.0892, 0.0702, 0.0190, 0.0012, 0.0431, 0.000259
76, 1.6291, 74.3766, 0.0214, 0.0010, 0.0895, 0.0703, 0.0193, 0.0012, 0.0431, 0.000259
77, 1.6300, 75.3757, 0.0212, 0.0009, 0.0898, 0.0703, 0.0195, 0.0012, 0.0431, 0.000259
78, 1.6310, 76.3748, 0.0209, 0.0009, 0.0901, 0.0704, 0.0198, 0.0012, 0.0431, 0.000259
79, 1.6318, 77.3738, 0.0207, 0.0009, 0.0904, 0.0704, 0.0200, 0.0011, 0.0431, 0.000259
80, 1.6328, 78.3729, 0.0204, 0.0010, 0.0907, 0.0704, 0.0203, 0.0011, 0.0431, 0.000259
81, 1.6337, 79.3720, 0.0202, 0.0009, 0.0910, 0.0705, 0.0205, 0.0011, 0.0431, 0.000259
82, 1.6346, 80.3710, 0.0199, 0.0010, 0.0913, 0.0705, 0.0208, 0.0011, 0.0431, 0.000259
83, 1.6355, 81.3701, 0.0197, 0.0009, 0.0916, 0.0706, 0.0210, 0.0011, 0.0431, 0.000259
