-20,0.000014,0.043008
-19,0.000015,0.043008
-18,0.000015,0.043008
-17,0.000015,0.043009
-16,0.000016,0.043009
-15,0.000016,0.043009
-14,0.000016,0.043010
-13,0.000017,0.043010
-12,0.000017,0.043011
-11,0.000017,0.043011
-10,0.000018,0.043011
-9,0.000018,0.043012
-8,0.000019,0.043012
-7,0.000019,0.043013
-6,0.000020,0.043013
-5,0.000020,0.043013
-4,0.000020,0.043014
-3,0.000021,0.043014
-2,0.000021,0.043015
-1,0.000022,0.043015
0,0.000022,0.043016
1,0.000023,0.043016
2,0.000023,0.043017
3,0.000024,0.043017
4,0.000024,0.043018
5,0.000025,0.043018
6,0.000025,0.043019
7,0.000026,0.043019
8,0.000026,0.043020
9,0.000027,0.043020
10,0.000027,0.043021
11,0.000028,0.043021
12,0.000028,0.043022
13,0.000029,0.043022
14,0.000030,0.043023
15,0.000030,0.043024
16,0.000031,0.043024
17,0.000031,0.043025
18,0.000032,0.043025
19,0.000033,0.043026
20,0.000033,0.043027
21,0.000034,0.043027
22,0.000034,0.043028
23,0.000035,0.043028
24,0.000036,0.043029
25,0.000036,0.043030
26,0.000037,0.043030
27,0.000038,0.043031
28,0.000038,0.043032
29,0.000039,0.043033
30,0.000040,0.043033
31,0.000041,0.043034
32,0.000041,0.043035
33,0.000042,0.043035
34,0.000043,0.043036
35,0.000043,0.043037
36,0.000044,0.043038
37,0.000045,0.043038
38,0.000046,0.043039
39,0.000047,0.043040
40,0.000047,0.043041
41,0.000048,0.043042
42,0.000049,0.043042
43,0.000050,0.043043
44,0.000051,0.043044
45,0.000051,0.043045
46,0.000052,0.043046
47,0.000053,0.043047
48,0.000054,0.043048
49,0.000055,0.043048
50,0.000056,0.043049
51,0.000057,0.043050
52,0.000058,0.043051
53,0.000059,0.043052
54,0.000060,0.043053
55,0.000061,0.043054
56,0.000061,0.043055
57,0.000062,0.043056
58,0.000063,0.043057
59,0.000064,0.043058
60,0.000065,0.043059
61,0.000066,0.043060
62,0.000067,0.043061
63,0.000068,0.043062
64,0.000070,0.043063
65,0.000071,0.043064
66,0.000072,0.043065
67,0.000073,0.043066
68,0.000074,0.043067
69,0.000075,0.043068
70,0.000076,0.043069
71,0.000077,0.043071
72,0.000078,0.043072
73,0.000079,0.043073
74,0.000081,0.043074
75,0.000082,0.043075
76,0.000083,0.043076
77,0.000084,0.043077
78,0.000085,0.043079
79,0.000086,0.043080
80,0.000088,0.043081
81,0.000089,0.043082
82,0.000090,0.043084
83,0.000091,0.043085
84,0.000093,0.043086
85,0.000094,0.043087
86,0.000095,0.043089
87,0.000097,0.043090
88,0.000098,0.043091
89,0.000099,0.043093
90,0.000101,0.043094
91,0.000102,0.043095
92,0.000103,0.043097
93,0.000105,0.043098
94,0.000106,0.043100
95,0.000108,0.043101
96,0.000109,0.043102
97,0.000110,0.043104
98,0.000112,0.043105
99,0.000113,0.043107
100,0.000115,0.043108
