6.931429	6.931429	6.93069	6.790343
3.238324	3.238324	3.238052	3.250879
0.853744	0.853744	0.853596	0.828575
6.480132	6.480132	6.479423	6.430817
79.755668	79.755669	79.75001	80.32274
6.863223	6.863224	6.862836	6.967842
81.294562	81.294565	81.286671	80.430542
3.059821	3.059821	3.059453	2.982078
112.35269	112.352689	112.340379	109.345534
3.059682	3.059682	3.059314	2.981973
12.073246	12.073246	12.071472	11.471208
24.029497	24.029497	24.027047	23.62714
96.684136	96.684136	96.678056	97.515199
1.150406	1.150406	1.150182	1.072655
9.284038	9.284038	9.283332	9.308095
9.650524	9.650524	9.649478	9.519408
22.308017	22.308018	22.306805	22.632442
191.696872	191.696871	191.679471	191.555424
1.711373	1.711373	1.71126	1.744096
122.305094	122.305091	122.287713	113.072579
1.630605	1.630605	1.630378	1.616188
3.421875	3.421875	3.421648	3.47239
0.000021	0.000021	0.000021	0.000006
20.604447	20.604447	20.603043	20.830947
60.588853	60.588851	60.584414	60.733538
23.292273	23.292274	23.289965	23.040838
197.303462	197.303468	197.273197	183.563118
86.793286	86.793284	86.785121	86.451703
5.742661	5.742661	5.742052	5.691254
2.6777	2.6777	2.677518	2.714298
59.057477	59.057476	59.051821	58.562187
23.877763	23.877763	23.875465	23.507343
46.013411	46.01341	46.009187	45.982633
30.487611	30.487612	30.48457	30.434535
61.789505	61.789507	61.786177	62.717626
10.264984	10.264984	10.263729	9.955495
8.398879	8.398878	8.397979	8.315478
0.407498	0.407498	0.407374	0.371002
0	0	0	0
5.983827	5.983827	5.983078	5.805196
8.858818	8.858818	8.85724	8.282459
3.813302	3.813302	3.812876	3.778157
94.817846	94.817844	94.812206	95.913773
140.752849	140.752848	140.739745	140.793139
16.389	16.389	16.387354	16.287606
61.428145	61.428145	61.421328	59.58731
38.974898	38.974899	38.972205	39.285049
26.385206	26.385207	26.382285	25.540237
188.665388	188.665389	188.646623	185.570997
5.557778	5.557778	5.556749	5.148255
9.527406	9.527406	9.525949	8.766087
1.264613	1.264613	1.264517	1.288456
190.95953	190.959535	190.941005	187.375288
44.117108	44.117109	44.112701	43.594295
38.549596	38.549597	38.545811	38.311957
8.700189	8.700189	8.699671	8.812022
12.402302	12.402302	12.401426	12.503436
2.063076	2.063076	2.062799	2.029875
10.405021	10.405022	10.403315	9.641125
0	0	0	0
150.442222	150.442224	150.427358	148.676008
1.071701	1.071701	1.071614	1.091808
0.354013	0.354013	0.35396	0.359281
96.684698	96.684697	96.67862	97.515854
7.536749	7.536749	7.53594	7.442753
18.758838	18.758838	18.756966	18.555588
18.996045	18.996045	18.994051	18.745241
211.248802	211.248808	211.228317	207.280321
0.093024	0.093024	0.092999	0.102161
91.140792	91.140789	91.131481	89.96036
15.413098	15.413098	15.411983	15.526008
286.407131	286.407137	286.37639	277.465513
18.02828	18.028281	18.027293	18.303345
75.657575	75.657577	75.653505	76.793067
2.753528	2.753529	2.753313	2.779379
10.711373	10.711372	10.709748	9.860997
76.149383	76.149382	76.142214	74.8015
68.727136	68.727135	68.72066	67.511537
1.306357	1.306357	1.306251	1.324654
15.933891	15.933891	15.932261	15.583944
6.257474	6.257474	6.257079	6.33486
2.652203	2.652203	2.651806	2.556799
0.152725	0.152725	0.152644	0.145024
0.498534	0.498534	0.498335	0.425901
32.079803	32.079802	32.075164	29.624046
5.233229	5.233229	5.232839	5.256543
15.99202	15.99202	15.991224	16.26964
81.393178	81.393175	81.381564	75.238662
112.389654	112.389655	112.37869	110.803483
46.7393	46.739299	46.731523	43.584001
66.955631	66.95563	66.946231	63.557747
13.731348	13.731348	13.730462	13.853231
61.184421	61.184423	61.180999	62.186795
97.606393	97.606395	97.599472	98.299174
29.564251	29.564252	29.561636	29.668283
2.167609	2.167609	2.16734	2.112321
36.964799	36.9648	36.962773	37.548128
31.761323	31.761324	31.759122	32.013679
18.877302	18.877303	18.875185	18.265767
15.905842	15.905842	15.903182	14.852289
11.479298	11.479298	11.478408	11.517552
18.832944	18.832944	18.83174	18.998786
22.152367	22.152367	22.150141	22.114465
46.719987	46.719986	46.712206	43.570071
5.980905	5.980905	5.980278	5.881728
43.799144	43.799145	43.796126	44.045071
7.116417	7.116417	7.115568	6.85878
48.725742	48.725743	48.720095	47.481109
152.575775	152.575774	152.559101	148.494161
6.3847	6.3847	6.384275	6.444085
61.480796	61.480797	61.477442	62.447526
108.998567	108.998565	108.982036	101.078354
6.101236	6.101236	6.100625	6.119222
71.756167	71.756169	71.751226	72.31839
25.587817	25.587816	25.583848	23.695733
15.534523	15.534523	15.532915	15.271014
3.264523	3.264522	3.264134	3.238368
9.510784	9.510784	9.510254	9.65991
44.443369	44.443368	44.440011	44.586122
16.291306	16.291306	16.289703	16.208071
6.036045	6.036045	6.035267	5.845414
36.479505	36.479506	36.476031	35.916926
3.599425	3.599425	3.599033	3.603047
27.043441	27.043441	27.041913	27.489213
0.940828	0.940828	0.940734	0.951447
6.484281	6.484281	6.483805	6.528711
36.025847	36.025846	36.022126	35.55663
19.487978	19.487978	19.486489	19.552057
1.306022	1.306022	1.305917	1.324363
174.74194	174.741939	174.724753	171.035777
1.053539	1.053539	1.05328	0.92805
88.255157	88.255158	88.248895	88.878886
1.257606	1.257607	1.257518	1.282314
9.971251	9.971251	9.970283	9.987603
5.702274	5.702274	5.701643	5.658569
29.430984	29.430984	29.427737	28.491472
38.980128	38.980129	38.977435	39.289518
4.577013	4.577013	4.576311	4.326463
0.403582	0.403582	0.403474	0.382071
111.714699	111.714695	111.703303	110.266557
32.435549	32.435548	32.432194	32.012046
95.76769	95.76769	95.761745	96.731169
0.589226	0.589226	0.589063	0.554028
4.323109	4.323109	4.322857	4.391468
5.644461	5.644461	5.643483	5.210894
0	0	0	0
2.276295	2.276295	2.276153	2.317479
0.620494	0.620494	0.62034	0.574234
3.985113	3.985113	3.984494	3.764365
51.918512	51.918511	51.915012	52.481513
192.025773	192.025769	191.994958	179.728474
46.321064	46.321066	46.316474	46.236083
1.754004	1.754004	1.753881	1.781296
85.741146	85.741144	85.736035	86.729381
1.364357	1.364357	1.364156	1.342517
3.877603	3.877604	3.877091	3.733107
9.905402	9.905402	9.904447	9.932786
1.317239	1.317239	1.316997	1.255891
6.037398	6.037398	6.037042	6.142896
13.626211	13.62621	13.624761	13.444402
6.760732	6.760732	6.760335	6.877839
91.689496	91.689497	91.680541	90.396901
74.585119	74.585119	74.581475	75.85019
2.316271	2.316271	2.31611	2.352406
3.522923	3.522923	3.522562	3.539282
36.225732	36.225731	36.222991	36.342921
83.811321	83.811321	83.802947	82.432189
51.976471	51.976469	51.97156	51.773
25.108427	25.108427	25.106975	25.419643
13.029726	13.029726	13.028432	12.963664
0.631613	0.631613	0.631483	0.605259
4.34559	4.34559	4.345314	4.411092
26.738838	26.738837	26.736863	26.804498
7.969643	7.969642	7.968862	7.965448
18.876932	18.876932	18.874814	18.265487
1.534052	1.534052	1.533932	1.554579
4.829322	4.829322	4.828789	4.821642
1.206741	1.206741	1.206574	1.21353
0.348993	0.348993	0.348892	0.339039
0.462287	0.462287	0.462191	0.468365
37.148618	37.148618	37.145118	37.162631
80.301808	80.301805	80.294144	79.631726
32.042385	32.042386	32.039233	31.697894
2.074105	2.074105	2.073942	2.098352
23.263598	23.263598	23.260878	22.589841
0.100573	0.100573	0.100546	0.108884
0.486447	0.486447	0.486385	0.491803
70.546639	70.546637	70.534957	65.805935
13.658383	13.658383	13.656415	12.950103
3.032432	3.032432	3.032113	3.047078
0.775246	0.775246	0.775164	0.783752
30.703498	30.703499	30.701647	31.104772
183.059328	183.059334	183.041639	181.112995
28.260595	28.260596	28.256555	26.99933
19.4008	19.4008	19.398983	19.450113
21.634669	21.634669	21.633019	21.7047
4.827123	4.827123	4.82659	4.819842
4.793497	4.793497	4.792612	4.450454
4.093203	4.093203	4.092775	4.106809
5.1722	5.1722	5.171403	4.903783
4.211273	4.211273	4.210801	4.204745
0.000038	0.000038	0.000038	0.00001
26.477783	26.477783	26.475927	26.586115
73.489667	73.489665	73.479171	67.926845
7.910981	7.910981	7.910466	7.99526
203.668012	203.668014	203.647907	201.279923
58.692348	58.692347	58.68645	58.26681
74.291764	74.291762	74.284163	73.331466
10.515048	10.515048	10.51384	10.146571
0.598935	0.598935	0.59887	0.609388
51.03658	51.03658	51.031904	51.000552
27.680718	27.680718	27.676062	25.797193
120.641845	120.641842	120.630359	119.634843
18.465436	18.465435	18.464318	18.68345
0.14751	0.14751	0.14743	0.140843
60.516176	60.516174	60.509971	59.731947
9.25509	9.255091	9.25356	8.570685
10.100442	10.100442	10.099384	9.873649
1.843085	1.843085	1.842662	1.695427
3.803923	3.803923	3.803238	3.485019
9.64892	9.64892	9.647875	9.518107
11.346106	11.346106	11.344926	11.093369
4.423841	4.423841	4.423336	4.377888
3.598583	3.598583	3.598191	3.602365
13.802537	13.802537	13.801181	13.584438
1.707021	1.707021	1.70673	1.638141
7.379717	7.379717	7.378493	6.802397
0.274451	0.274451	0.274368	0.278
62.327545	62.327545	62.321712	62.347902
0.033631	0.033631	0.033602	0.037402
0.013064	0.013064	0.01305	0.016722
1.668454	1.668454	1.668165	1.608415
75.601552	75.601552	75.593189	73.3405
48.025148	48.025147	48.017797	44.513122
89.077314	89.077317	89.071205	89.574304
0.136755	0.136755	0.136677	0.13216
2.110713	2.110713	2.110375	2.039615
2.123336	2.123336	2.123161	2.140318
60.523147	60.523145	60.516943	59.737469
20.502897	20.502896	20.501656	20.743481
54.089993	54.089995	54.083734	52.715938
1.029213	1.029213	1.028945	0.910809
5.845797	5.845796	5.845368	5.876353
63.663566	63.663565	63.653008	59.383643
10.1102	10.1102	10.108466	9.427242
23.306736	23.306736	23.305113	23.492953
35.632685	35.632684	35.627541	32.910471
2.251457	2.251457	2.251312	2.295598
4.677525	4.677525	4.677145	4.694466
4.240927	4.240927	4.240471	4.229156
59.785188	59.785188	59.776655	56.879938
5.703302	5.703301	5.70267	5.659394
26.40801	26.40801	26.405383	26.030548
1.385869	1.385869	1.385609	1.308145
4.114174	4.114174	4.113378	3.827698
2.480755	2.480755	2.480447	2.438436
97.107349	97.107352	97.092384	90.327313
31.058405	31.058405	31.055407	30.902215
56.226249	56.226248	56.220984	56.246804
307.501047	307.501054	307.465914	299.762185
43.578026	43.578024	43.573634	43.162058
4.615847	4.615847	4.615321	4.530874
18.559562	18.559561	18.558295	18.764476
26.182935	26.182935	26.179974	25.3856
3.809344	3.809344	3.809119	3.873471
0.609229	0.609229	0.609078	0.565804
5.845739	5.845739	5.845311	5.876309
2.27385	2.27385	2.273567	2.270966
29.932229	29.932228	29.927182	28.068688
9.899977	9.899978	9.899295	9.996836
6.531845	6.531845	6.530862	6.22744
123.60358	123.603575	123.590979	122.010154
0.956325	0.956325	0.956178	0.959088
13.367641	13.367641	13.366248	13.23736
30.303153	30.303153	30.300352	30.282488
76.736533	76.736535	76.731948	77.732541
7.039313	7.039313	7.038818	7.120482
41.738256	41.738257	41.734114	41.664685
155.688439	155.688438	155.673959	155.738878
5.01865	5.01865	5.018316	5.074348
104.020622	104.020625	104.010501	102.061037
53.603203	53.603202	53.597818	53.092611
3.806836	3.806836	3.806309	3.67898
13.663601	13.663601	13.66267	13.795264
3.367912	3.367912	3.36736	3.194851
114.908754	114.908756	114.896359	111.30723
5.399068	5.399068	5.398518	5.409585
46.449079	46.449078	46.446413	47.019677
8.457996	8.457996	8.45669	7.776709
36.030792	36.03079	36.027071	35.560564
13.451018	13.451019	13.449658	13.304374
26.231947	26.231948	26.230126	26.379512
307.537707	307.537715	307.50257	299.790612
83.204092	83.204093	83.194621	80.84385
4.747341	4.747341	4.746808	4.633886
36.050567	36.050568	36.048051	36.196284
6.141143	6.141144	6.140525	6.152467
14.782569	14.78257	14.780425	14.115152
2.589609	2.589609	2.589448	2.637458
81.956759	81.956761	81.947325	79.880915
4.790264	4.790264	4.789978	4.875657
1.986308	1.986308	1.985896	1.798848
35.878232	35.878231	35.875754	36.051641
90.580338	90.58034	90.571359	89.513172
21.185429	21.185429	21.18241	20.097672
103.230268	103.230265	103.213153	96.887892
2.29138	2.29138	2.290888	2.099335
0.225039	0.225039	0.224999	0.231518
0.180335	0.180335	0.18025	0.16692
1.724243	1.724243	1.723929	1.626802
22.090462	22.090463	22.089244	22.442056
9.997315	9.997315	9.996604	10.079869
19.521225	19.521226	19.519387	19.550311
8.070766	8.070766	8.070169	8.131635
6.88104	6.88104	6.880194	6.678619
1.115409	1.115409	1.115313	1.129575
66.422542	66.422544	66.417927	66.685877
2.330006	2.330006	2.329723	2.317054
18.739453	18.739453	18.738186	18.918918
1.894447	1.894446	1.894278	1.900841
5.40012	5.40012	5.399569	5.410484
0.281217	0.281217	0.281086	0.256087
23.876853	23.876854	23.875177	23.974507
0.707898	0.707898	0.707774	0.710641
5.287618	5.287618	5.287203	5.302036
4.828214	4.828214	4.827681	4.820734
53.999266	53.999265	53.991527	49.898837
34.659994	34.659996	34.654581	32.211644
2.114683	2.114683	2.114405	2.0708
88.240164	88.240165	88.233907	88.86611
51.165715	51.165717	51.162646	51.831014
1.668171	1.668171	1.667883	1.608204
55.822012	55.822013	55.819005	56.662872
2.366618	2.366618	2.366318	2.34683
120.625352	120.625349	120.613876	119.621668
1.894315	1.894315	1.894147	1.900735
0.482458	0.482458	0.482396	0.48842
28.869878	28.869878	28.865723	27.456614
4.675842	4.675842	4.675463	4.69305
3.278993	3.278993	3.278387	2.998107
104.444085	104.444084	104.434577	104.370786
2.677979	2.677979	2.677797	2.714553
1.913609	1.913609	1.913178	1.74665
13.858163	13.858163	13.856907	13.909356
3.134471	3.134471	3.13423	3.163174
53.601216	53.601215	53.59583	53.091002
32.859433	32.859432	32.857012	32.938452
5.875148	5.875148	5.874713	5.900992
84.204947	84.204945	84.190964	79.027357
16.229032	16.229032	16.228142	16.478056
45.998625	45.998623	45.995915	46.628819
4.421604	4.421604	4.420917	4.210226
3.981696	3.981696	3.981257	3.912804
8.459157	8.459156	8.457852	7.777541
1.492853	1.492853	1.492668	1.502513
10.536666	10.536666	10.535118	10.055638
1.390387	1.390387	1.390184	1.363274
60.419736	60.419735	60.411247	57.353093
77.086742	77.086741	77.074306	72.126768
111.686911	111.686907	111.675517	110.244464
8.785965	8.785965	8.785353	8.886018
13.367872	13.367872	13.365873	12.733141
19.237278	19.237278	19.235413	18.936809
16.494142	16.494142	16.492439	16.37289
0.857108	0.857108	0.85704	0.87873
7.291731	7.291731	7.290963	7.245232
189.806795	189.806794	189.78903	186.469871
38.243065	38.243064	38.24048	38.659004
2.343021	2.343021	2.342858	2.375611
23.436515	23.436516	23.434143	23.156298
62.365879	62.365879	62.359192	60.30298
29.17259	29.172589	29.168458	27.682245
3.631302	3.631301	3.631025	3.651557
10.535543	10.535543	10.533996	10.054819
19.359399	19.359399	19.357412	19.033232
230.517452	230.517454	230.491381	224.027394
197.585488	197.58549	197.566355	196.378517
94.83515	94.835148	94.829502	95.929024
2.991472	2.991472	2.991125	2.928639
127.264293	127.264296	127.250578	123.278451
6.086559	6.086559	6.085796	5.884129
3.521386	3.521386	3.521026	3.538002
56.114675	56.114676	56.111653	56.91841
140.161112	140.161111	140.147976	137.694267
0.286026	0.286026	0.285941	0.287661
8.795119	8.795119	8.794231	8.630633
10.199155	10.199155	10.19843	10.250665
0.918831	0.918831	0.918633	0.874993
0.590349	0.590349	0.590226	0.572907
0.000013	0.000013	0.000013	0.000004
1.542699	1.542699	1.542571	1.562015
8.623566	8.623566	8.622662	8.4951
153.711294	153.711295	153.693884	149.369251
102.132631	102.132632	102.123024	100.574251
0.88245	0.88245	0.882376	0.901057
53.26543	53.265429	53.257294	49.372963
43.312135	43.312134	43.307971	42.947765
145.077714	145.077714	145.063942	144.346376
110.46933	110.469327	110.45361	102.132766
18.614696	18.614696	18.611937	17.737224
1.645055	1.645055	1.644834	1.627898
51.042124	51.042123	51.037444	51.00522
2.064046	2.064046	2.06377	2.030652
2.437387	2.437387	2.43719	2.456381
3.865749	3.865749	3.865093	3.529145
22.292841	22.292841	22.290707	22.230038
0.481879	0.481879	0.481683	0.413923
17.045343	17.045343	17.042903	16.166607
53.424943	53.424944	53.421228	53.766348
9.118746	9.118746	9.117651	8.826207
1.392899	1.392899	1.392767	1.398062
20.697646	20.697646	20.696343	20.91096
42.354651	42.35465	42.351791	42.814681
16.573316	16.573316	16.571351	16.086618
163.435264	163.435262	163.410533	151.584156
0.497818	0.497818	0.497709	0.498033
13.102395	13.102395	13.100821	12.713675
32.222567	32.222568	32.220338	32.404499
2.756757	2.756757	2.756221	2.523642
73.137531	73.137529	73.132507	73.486996
28.462662	28.462662	28.458261	26.362076
7.808753	7.808753	7.807766	7.594546
52.542432	52.542433	52.534288	48.851953
7.024764	7.024764	7.024007	6.863217
4.720783	4.720783	4.719887	4.397305
13.311321	13.311321	13.309799	12.873671
27.833498	27.833498	27.831893	28.1786
72.071113	72.071112	72.063884	71.547517
0.00009	0.00009	0.000089	0.000018
86.5642	86.5642	86.558825	87.436672
154.784141	154.784137	154.758531	145.298437
55.948638	55.948638	55.943354	54.957947
8.484736	8.484736	8.484255	8.624128
38.98957	38.989571	38.986873	39.297575
11.185545	11.185544	11.183584	10.467251
3.334645	3.334645	3.334063	3.037805
1.017626	1.017626	1.017464	1.009555
5.432042	5.432042	5.431441	5.30411
37.948214	37.948213	37.941873	35.381792
14.212777	14.212777	14.211683	14.259836
74.198599	74.198596	74.193167	74.375243
5.741744	5.741744	5.741136	5.690508
6.932711	6.932712	6.932276	7.028336
53.25596	53.25596	53.247821	49.366176
0.451765	0.451765	0.451711	0.462113
0.000052	0.000052	0.000052	0.000013
47.747071	47.74707	47.74226	47.400346
3.896896	3.896896	3.896446	3.845339
85.371537	85.371534	85.363559	83.657091
42.54862	42.54862	42.545968	42.981222
27.094711	27.094711	27.092142	27.105191
72.086882	72.086883	72.081764	72.599348
35.875747	35.875746	35.87327	36.049644
1.807195	1.807195	1.807055	1.827116
0.110749	0.110749	0.110718	0.117831
126.664454	126.664453	126.652577	124.432515
68.169798	68.169798	68.162249	66.127293
59.434913	59.434915	59.430825	59.766053
0.927321	0.927321	0.927237	0.939912
3.852782	3.852782	3.852534	3.911411
52.945768	52.945767	52.940441	52.561752
97.866979	97.866977	97.857187	97.158895
40.941709	40.94171	40.939465	41.58705
0.277093	0.277093	0.27693	0.222216
14.635756	14.635756	14.634067	14.226995
8.234984	8.234984	8.234126	8.182881
14.870809	14.870809	14.869085	14.407648
1.722485	1.722485	1.722372	1.753832
0.020442	0.020442	0.020421	0.024753
16.68445	16.68445	16.681969	15.897043
25.440916	25.440916	25.438323	25.254867
20.808178	20.808178	20.805736	20.202842
11.865569	11.86557	11.864913	12.04094
27.595473	27.595473	27.592846	27.518054
6.523909	6.523909	6.523227	6.466221
15.240244	15.240243	15.238631	15.037735
0.277146	0.277146	0.276983	0.222252
3.404957	3.404957	3.404736	3.45767
139.333583	139.333583	139.319708	137.042271
8.071979	8.071979	8.071018	7.796809
16.146081	16.146082	16.145185	16.405298
11.430944	11.430945	11.429544	11.125358
12.323826	12.323826	12.322607	12.128273
28.651711	28.65171	28.648802	28.376303
1.469766	1.469766	1.469554	1.425646
28.254948	28.254948	28.250907	26.995057
18.412839	18.412839	18.410944	18.276739
93.778508	93.778507	93.769762	93.810698
10.649769	10.64977	10.64918	10.808838
51.665922	51.665922	51.661057	51.518396
7.194095	7.194095	7.193362	7.16557
1.261262	1.261262	1.260938	1.137879
39.026524	39.026523	39.022764	38.698347
18.066524	18.066523	18.064776	17.994859
4.453317	4.453317	4.452578	4.072594
172.696754	172.696758	172.678177	167.29601
2.678692	2.678692	2.67851	2.715148
0.047339	0.047339	0.047305	0.04934
167.63521	167.635214	167.616015	163.403985
0.844289	0.844289	0.844137	0.821128
4.890295	4.890295	4.889988	4.963334
43.385419	43.385419	43.382327	43.695253
25.780586	25.780586	25.777686	25.076247
1.659775	1.659775	1.659545	1.63978
60.50972	60.509718	60.503516	59.726889
191.113175	191.113179	191.092621	185.142939
46.347853	46.347852	46.343246	45.353739
0.22477	0.22477	0.22473	0.231286
2.290136	2.290136	2.289992	2.329627
30.674508	30.674508	30.671596	30.588169
4.41362	4.41362	4.413334	4.47012
189.679709	189.679709	189.658869	184.046477
27.173649	27.17365	27.172152	27.603377
2.507074	2.507074	2.506862	2.514988
81.276486	81.276486	81.264915	77.333027
20.735548	20.735548	20.73248	19.761617
187.088514	187.088519	187.072262	187.725969
2.693795	2.693795	2.69359	2.728179
2.500478	2.500478	2.500177	2.454066
17.296379	17.29638	17.295169	17.395072
25.109232	25.109232	25.107781	25.420496
5.558876	5.558876	5.557847	5.149049
2.858626	2.858626	2.858159	2.716076
16.49576	16.49576	16.494056	16.374209
7.752228	7.752228	7.751744	7.858177
2.847297	2.847297	2.847053	2.858577
167.608504	167.608508	167.589314	163.383431
51.973142	51.973141	51.968232	51.770191
1.979914	1.979914	1.979788	2.016614
2.769368	2.769368	2.769145	2.792867
152.289388	152.28939	152.274556	150.147684
0.048637	0.048637	0.048536	0.022157
96.696408	96.696409	96.687205	96.208289
1.77882	1.77882	1.77858	1.734313
3.151371	3.151371	3.151121	3.177543
69.575164	69.575162	69.56865	68.176142
65.464456	65.464457	65.459906	65.879285
6.146155	6.146155	6.145517	6.011643
2.708275	2.708275	2.707962	2.701055
33.670285	33.670285	33.667178	33.646073
0.000011	0.000011	0.000011	0.000003
169.499507	169.499508	169.483608	166.921548
56.297592	56.297593	56.292085	55.231833
88.645311	88.645313	88.639163	89.209493
0.334704	0.334704	0.334547	0.263145
23.998	23.998	23.996174	24.076013
0.091406	0.091406	0.09134	0.094751
23.435335	23.435336	23.432963	23.155268
4.89632	4.896319	4.8958	4.876681
0.280186	0.280186	0.280101	0.282789
5.32046	5.32046	5.319895	5.216856
64.255218	64.255219	64.249083	63.931915
113.033467	113.033468	113.022845	111.314109
7.91058	7.91058	7.910065	7.994916
103.820846	103.820845	103.811173	103.855112
2.437192	2.437192	2.436996	2.4562
56.172486	56.172485	56.166454	54.314177
6.484863	6.484863	6.484386	6.529211
53.945146	53.945146	53.937441	51.321012
82.909139	82.909142	82.904502	84.261497
16.385932	16.385932	16.384954	16.614913
208.686344	208.686345	208.665597	205.26542
167.616762	167.616766	167.597569	163.389864
0.724974	0.724974	0.724842	0.724808
50.581577	50.581576	50.576137	48.905364
50.202261	50.202262	50.196791	48.616405
83.184081	83.184084	83.176819	83.46695
19.487095	19.487095	19.485606	19.551338
0.87036	0.87036	0.870172	0.809634
0.645058	0.645058	0.644981	0.648532
18.178702	18.178702	18.176921	18.086433
12.343609	12.343609	12.34281	12.453557
2.203717	2.203717	2.20346	2.212736
11.485404	11.485404	11.484274	11.452528
32.843452	32.843453	32.840552	32.958919
1.493801	1.493801	1.493616	1.503311
34.719657	34.719657	34.716241	34.505625
75.207187	75.207187	75.200098	74.058371
15.568763	15.568764	15.56767	15.657717
7.181527	7.181527	7.181009	7.242252
1.621152	1.621152	1.621001	1.628534
179.74966	179.749656	179.731722	178.445732
3.077289	3.07729	3.076951	3.084538
0.857408	0.857408	0.85734	0.879013
0.707081	0.707081	0.707023	0.724784
63.866938	63.866936	63.860916	63.614721
30.866226	30.866225	30.863283	30.74531
5.932461	5.932461	5.931686	5.765502
0.945715	0.945715	0.945571	0.950241
